address,token,total_deposit,total_withdrawal
0x9457F6E2e66a7072563DF0e38A2Bd5eFF332f080,MAG7.SSI,32.120000,0.000000
0x945A7D681f53A90c52535507176ba232dF8D37Fd,MAG7.SSI,0.000000,76.559517
0x945A7D681f53A90c52535507176ba232dF8D37Fd,USDC,36.300000,0.000000
0x945C60B4542f62d269fC9563E487FABd100368DA,MAG7.SSI,75.422500,0.000000
0x9462A1F993E18C6D1108780E52AEEF22e1aC133f,USDC,40.000000,42.257432
0x94643af15ab9ADe639BC6589A0A8A126ce1c32B8,USDC,52.000000,0.000000
0x9464e2eF6048213985ec9B0d7A1F5E8F76B15a1b,MAG7.SSI,32.180000,0.000000
0x94653D12D37bB1A1cAAC11dF7fA8Bd46A894ADd2,USDC,25.000000,16.000000
0x94657717b2dd92235C1DAcB307970f888C2Dd11C,ETH,0.007500,0.007500
0x9468d8Fd8FFE9CA4051F9526BfA3146560b4478e,USDC,30.052000,0.000000
0x946F0346236d4cDc3297C200c8856BC589981797,USDC,6.000000,0.000000
0x946d110185206b6f2921c9195280d3D471083Eab,USDC,9651.031520,0.000000
0x9470EC3869175C8C7e2563afA33052C790AdD9B3,USDC,7.009144,0.000000
0x9471eAd6DF421c3aD4E547205F28F8a58e2B973d,USDC,40.000000,41.063982
0x9475C59ef39A5B0c1655362147F9B55aF4204b4b,USDC,47.400000,47.400000
0x9477e6d5EDE800Ef22b4c6DBb18149CEC47a2588,USDC,40.000000,41.293273
0x94786E332dEfaCe1f31db815Ce432bf4CeDDaB10,USDC,15.001500,0.000000
0x9478BB73f4DcF24d867AEc43F265a7597336e24d,MAG7.SSI,15.397900,0.000000
0x947EC822C6A7553338657DcA25B3448Cfdbf94fE,USDC,38.750100,40.034316
0x947b71dE3fAc63Bd0DdA228D4d3E692Af4cbD578,MAG7.SSI,75.000000,0.000000
0x947b71dE3fAc63Bd0DdA228D4d3E692Af4cbD578,USDC,835.546395,831.252724
0x9480479eDAc2ccDaea77372e88205e9a085B55E0,USDC,15.011300,0.000000
0x9485bCf4eB69994aB250a4f81145C5555B21bC89,USDC,15.005000,0.000000
0x948e4118241354a87E0Dc2E20746101c1dBbF3ef,USDC,41.004506,0.000000
0x9490647a3aF56d6924956FACaeB24Ac9a5557507,USDC,20.660000,14.548461
0x9490e9d448514351C553Cc473B821135EA687085,BNB,0.005000,0.000000
0x9490e9d448514351C553Cc473B821135EA687085,MAG7.SSI,15.738800,0.000000
0x9490e9d448514351C553Cc473B821135EA687085,USDC,15.700000,5.100000
0x949452bC40E48B2725C9c3Da5D38d77a2C0f3493,USDC,105.289827,101.830409
0x949726C65DAd803958237eEa138f4e1def3Ab0E9,USDC,20.041000,15.290762
0x94983E458bDa8492CC8fc89563FB3c89FDcB6559,MAG7.SSI,15.076100,0.000000
0x9499649eD9D4D215a65c2fE2ABDd8415BE42A0e2,USDC,15.008800,0.000000
0x949DECB2E03d26Fe11b0F2826A35EC2370481012,USDC,39.000000,38.739102
0x949a39146E98Fd19eBd34f2e1449B1bbE0823f46,MAG7.SSI,0.000000,17.752454
0x949a39146E98Fd19eBd34f2e1449B1bbE0823f46,USDC,9.000000,0.000000
0x94A3a7d516ca950fb8d890900022C6d7cd78cf83,USDC,122.900000,0.000000
0x94A709E8d1c617a16EB16856c8Aa964f7C72a45e,MAG7.SSI,17.242200,17.224900
0x94A76E13FB0f5b41b3B7be7529449428cFC88a36,USDC,15.024500,0.000000
0x94A9d38c5Dd6E4aC1E3aC69468EF6d09748486f4,USDC,38.880051,40.630774
0x94AfeB7dd6cf8374bBc0b1939E520C9AfB69f6B7,USDC,78.000000,78.698227
0x94B2d64180139B9729a8E03063a6bB1104e060cd,MAG7.SSI,15.269800,0.000000
0x94B3F300834597816b78156e808236F5FcddE859,MAG7.SSI,11.000080,0.000000
0x94B73a2f7d6eEd8a68e02dFb732D19cdb9C6F97B,USDC,37.993620,39.309151
0x94B7762C91064e5d9C34A691F4411Ff3b01B3B33,MAG7.SSI,0.000000,82.720635
0x94B7762C91064e5d9C34A691F4411Ff3b01B3B33,USDC,59.659331,0.000000
0x94B8195AC5Dc44c65AC33d62c765bF4114c3f0EF,USDC,38.000000,39.385926
0x94Be1b964d80334E3a40C478c97913B05D6A6eb3,USDC,15.003500,0.000000
0x94C0b43736C0ddF1dab76E85c519af6fa562D88a,USDC,37.000000,38.152209
0x94C64D92584da84A7eeA9703994851224b5e3d68,MAG7.SSI,375.200000,75.015700
0x94C73Bc191565D83dba297cb04B3FC79e4224d69,USDC,15.014500,0.000000
0x94C909B805708708198437595f844060f6834285,MAG7.SSI,0.000000,17.992286
0x94C909B805708708198437595f844060f6834285,USDC,8.500000,0.000000
0x94CCA6AEb27C898712959D3DFe40f0c388f009C8,USDC,15.005900,0.000000
0x94DF046Ed5de2B0Ddc63D2A19A7756E74a53d943,USDC,15.169000,11.336616
0x94Db00f3d96680C0052f95F6AeB708A8120b2DAa,USDC,15.015500,0.000000
0x94EB4a148c6DE69f69b80886CF921CC12226Ab7d,MAG7.SSI,300.400000,300.099700
0x94Ed391d5A5f259a48b1902344C989295A4061DD,MAG7.SSI,75.020000,74.942700
0x94F03254AE3EE16D37b612e6339aE034F03d47fE,MAG7.SSI,0.000000,76.329478
0x94F03254AE3EE16D37b612e6339aE034F03d47fE,USDC,36.300000,0.000000
0x94F27447Cd4BD4Ee98e2c7c5CbEa61d39847CB75,MAG7.SSI,32.170000,0.000000
0x94Fd52d20d6f0EaBE37Ff0dAb66140D4EbF51127,USDC,98.075349,95.092970
0x94a4221E871A6d61F6Fd090F8506Bf3Cb8bd2143,USDC,200.000000,197.781392
0x94a4233005C907bd7C32B0B7E201Bd7D1A4F8DeF,USDC,36.400100,0.000000
0x94a4D3D2C5C5CD8E8952bb2bb48f1Ef23dd80AC9,MAG7.SSI,33.000000,0.000000
0x94aA0868ce21eD2c341f9Db91701Aef7030c0e0B,USDC,400.000000,395.749912
0x94ad850cb2ad6fBD1bf7691bBC8437E03E6e98aC,USDC,37.890000,37.864013
0x94b53d856bAc04Be2934defefaD3F8f2aAa1167B,USDC,957.776948,970.887928
0x94b9Fe6835DAD753504B0CF92FD9A1A1D80853F1,USDC,50.000000,0.000000
0x94bbB71A4eDD956E338199Bfd5dB88667F13196b,USDC,8.000100,7.668383
0x94bc57236962f644AA2294649122F9AA1F6d1c31,USDC,100.498635,96.359565
0x94c92bbC46b0518dA2159fdaBe4249Efda0711f5,USDC,30.170000,26.692457
0x94cDeB967B5e79555aF543c9a7c46D5b345281ec,USDC,78.500000,28.000000
0x94cFC563649a4AF5e77b028758756Ac0d96b2e40,USDC,39.500000,0.000000
0x94cee1ae30639CEed8802b4971eAC1F1cAA1CE60,ETH,0.035500,0.000000
0x94cee1ae30639CEed8802b4971eAC1F1cAA1CE60,USDC,57.518740,0.000000
0x94ddd8ac38B7701699BC423c152FE2b8d9c6D1e7,USDC,38.500049,37.829192
0x94e02B598295b71Ed791c8f56686862D24817716,USDC,15.015100,0.000000
0x94e8E0BE917391c84BE942FFc5af81497569bB2F,USDC,49.800000,0.000000
0x94f09a6600C0afD63d5DC9E62d45671DE39B12D5,USDC,15.010000,0.000000
0x950104c96FC93720480aB9af14aAc9223D9d9269,USDC,41.000000,0.000000
0x95036E668751B8b8f34916DA00a17a108604B828,USDC,300.000000,283.805563
0x95084AbaDD480Af43098E38EE606860Dce0175a5,USDC,15.027500,0.000000
0x950Aa1fD9473e9b5920a2b769A67181faa46FF1a,USDC,200.000000,197.367780
0x950B6D3d2Bb279d42a9273Ae32B593c32CfAA3Ee,MAG7.SSI,32.240000,0.000000
0x950D91282483e3c35465B424B4209404217c260e,USDC,6.000000,0.000000
0x950F9379d102Ad3497f632799Ad763542079B51F,USDC,37.000000,39.053981
0x950FFBa343E28144eae9419CB803A0D9B3d6875d,USDC,83.799968,21.876411
0x950bA7708CEbf02065323288Af1457471e3bc68A,USDC,40.000000,38.982088
0x950c09035Bc337a7cFea23694faa6A697E7C210e,USDC,15.000000,0.000000
0x950fB8c2CB796fbaC81a681cF4d3966ECBF2DA06,MAG7.SSI,75.080900,75.005800
0x95108eE89b607de37a9469bCB456548DEFFDA3D6,USDC,15.023400,0.000000
0x9511300DCb8b3b759b3F945dD84536D38DE0Ebf7,USDC,15.029700,0.000000
0x9512a4f4D03831786a609fbF727253939e19F4da,USDC,37.680000,40.117066
0x951309aa78273Fb4f3479126eE12ceEBDDF04952,USDC,38.044719,42.079178
0x95135bb655456a9795677ef1306f5dadD110F901,USDC,15.029800,0.000000
0x9515caDBd027F7063B6C0f419d8FBa8A8Ad021E7,USDC,16.000000,16.000000
0x9516c2A23b3695d00554BF87a8DB3511b8365dd6,MAG7.SSI,15.103700,0.000000
0x95188e007AC90065655839145c0Bf2D92c943c0b,MAG7.SSI,0.000000,79.794452
0x95188e007AC90065655839145c0Bf2D92c943c0b,USDC,40.100000,0.000000
0x951ad35325195e00cF105369563696C5A37fa7d7,MAG7.SSI,0.000000,85.312529
0x951ad35325195e00cF105369563696C5A37fa7d7,USDC,61.470666,0.000000
0x952081e4ee9e1202293e8f2cBdec7332FA69043E,USDC,15.003200,0.000000
0x952505CA7338b0FedD920234e23b6B7A4Ec35cB6,ETH,0.007200,0.007200
0x95250f13982dEa9E98b06989a29Bab605B6341Ee,USDC,15.012800,0.000000
0x9525f392dB49782c87487e12F89C7aa5d65283df,USDC,15.026000,0.000000
0x9529dDE592512c37Ca53C1A17Cc296Cae6DA7446,MAG7.SSI,32.110021,0.000000
0x952E93B48F3d27bC5fadc68c7f99bfa044148C53,USDC,15.025200,0.000000
0x95308882706CBe31c0725F98A3EADE20825954b6,USDC,15.024600,0.000000
0x9531646EE94f76327a4809A5Cf6b0ea6d96EC92c,USDC,37.000000,39.369754
0x9534168C8840C43b277d1EE05709a244Cb240e89,USDC,57.898168,54.490801
0x953442800A60C3C474FB555D47c0e7CBE85c3F64,USDC,15.018900,0.000000
0x953457F5B906D54712E5303D88714bF87f86E37C,USDC,19.330000,10.950000
0x953631cD322BdFe9D6d8894133aB74E29bc8F234,USDC,15.018300,0.000000
0x954054abDBdEAD4f4bC6d857FB6925fbD744437e,USDC,1201.382795,986.631185
0x9540D8484807993af9Eaf53F85872aFbb1c71A60,USDC,15.010400,0.000000
0x9543fC93213c06ecc02D10812a7d4B24A404b7A1,USDC,15.119000,11.227183
0x9544E36795e7C250A71cFBd320274f99e56A0e03,MAG7.SSI,0.000000,80.776815
0x9544E36795e7C250A71cFBd320274f99e56A0e03,USDC,40.500000,0.000000
0x95464eDD376F2e25DDe2C62C19a69554FA331c9B,MAG7.SSI,15.256000,0.000000
0x954B981b0e8D7CB76581f1ed458773c94A226d40,USDC,39.000000,39.472807
0x954E36A527f231E06DB4d4dE0Ef53EbcceD8B5b9,USDC,15.008000,0.000000
0x954d1659c4fAd5A55fCd5fC15225De572635379f,MAG7.SSI,32.160000,0.000000
0x954f266578994a9bE9024a702A31e02f58FF2aB9,MAG7.SSI,0.000000,31.647831
0x954f266578994a9bE9024a702A31e02f58FF2aB9,USDC,486.000000,469.242206
0x9553981c237BDd2118aE04d8FBd915F344d0e4ed,USDC,44.950100,46.644382
0x955462F5e434FE49C0DF653f60858836E1dE07F6,USDC,31.166978,29.730441
0x955500Ba1D215622ABb3Ba96309A9787BdaFDF4D,USDC,15.016200,0.000000
0x955888Cf1615C5Ee5deE26445D03Af2632D4DCfD,ETH,0.007705,0.000000
0x955888Cf1615C5Ee5deE26445D03Af2632D4DCfD,USDC,0.000000,48.941066
0x955888Cf1615C5Ee5deE26445D03Af2632D4DCfD,USDT,29.950000,0.000000
0x9558eEb9B697699e71D3a8B7f7a72554464729f9,USDC,21.200000,17.125034
0x95599AB14260b70F77e10034e9b34564c411B266,USDC,41.000000,42.176847
0x9559feD18eFe991cb50c8D67C817023465c11bCB,USDC,15.015800,0.000000
0x955bFCcAE142171a556BEDB420e26619e8D2Ee2C,USDC,15.000000,14.929615
0x955f1B6e23A8d20ABede6cF25A13a8F24Bd0a82C,USDC,15.037000,10.978074
0x95614d81D0b88982BCC1290c95fd02e666A8c888,USDC,15.013200,0.000000
0x9561A2c478192b2760f0A996dd367993eD153a73,USDC,45.000000,44.700000
0x9561ecCee6bb418C2Db7C36308D82Cd3C6FFB420,MAG7.SSI,15.007900,0.000000
0x95641b8f4dBDF8dC8Bbe96248c7C87189154b05D,USDC,682.818493,466.262135
0x9564D31c6734707567A1Fa9cd9131CcE1E2F0204,SMAG7.SSI,542.516100,0.000000
0x9564D31c6734707567A1Fa9cd9131CcE1E2F0204,USDC,373.644664,155.859260
0x95676919BA826e620b597fd05195fE37c2bd6A0c,MAG7.SSI,33.000000,0.000000
0x95692570256bC4e5707BdAa2dC97cA9B4cD45e83,USDC,832.792856,821.995659
0x956BfC99003FBdb303F31C1E2FC39446982b1F24,MAG7.SSI,33.000000,0.000000
0x9571EABf6864141e69420fAFD63D30EAbbdF0FF7,MAG7.SSI,32.140000,0.000000
0x9571b9774D364fC59e3E00AA5564B9b95e7F9Ce6,MAG7.SSI,0.000000,76.470200
0x9571b9774D364fC59e3E00AA5564B9b95e7F9Ce6,USDC,38.800000,0.000000
0x95725021D8121279f88A370Feb1d4Bf67b44261e,MAG7.SSI,0.000000,17.832398
0x95725021D8121279f88A370Feb1d4Bf67b44261e,USDC,9.000000,0.000000
0x95773C1f40B82DD8D0529471f6A6016fdfE990Aa,SMAG7.SSI,54.642100,0.000000
0x95773C1f40B82DD8D0529471f6A6016fdfE990Aa,USDC,285.500000,0.000000
0x957Ab64065e940d32CAE2eb5FF9769BE92f01cCF,MAG7.SSI,76.000000,75.924200
0x957CA09f909A98fADA4720EEF87838A7EA9D9333,MAG7.SSI,75.196600,0.000000
0x957CA09f909A98fADA4720EEF87838A7EA9D9333,USDC,0.000000,37.588135
0x957F488D5E974801f4D615fEDe7eF6eF6D27c34f,MAG7.SSI,75.304700,75.229400
0x957a20a740623CD615672b775C7554bd4740af09,MAG7.SSI,0.000000,17.762447
0x957a20a740623CD615672b775C7554bd4740af09,USDC,9.000000,0.000000
0x957c1004B39A458C300D9058D1e1B90E91f1188d,USDC,25.429583,42.059354
0x958175A5A6B52D2c0C03Cf3F0039926D2E2E0ff2,USDC,15.015800,0.000000
0x9581877E9e61FAA9557145823C0D8292618Fa958,USDC,15.009400,0.000000
0x95841C7263C01a37160B5C6818a3DbC1d12d2249,MAG7.SSI,32.170000,0.000000
0x95878115d9fE0C6FE37DD88376d3A10E57419AC1,USDC,15.007300,0.000000
0x9587D20aee1B341c65a3220f18CB408b8d5ebc68,USDC,15.004500,0.000000
0x9589F115bdD1a9eAf8183fdc53f0ec2CfdFE1608,USDC,36.500000,38.029310
0x958A53e2fb27197b3df1eBBaf99E530fb6A1719d,USDC,160.030000,0.000000
0x958C72323C8FfDc90b8100568654a6DC13ceA3C9,ETH,0.008030,0.008029
0x958E72ad1ad8Ce3E5E0F996Bfaa5dC6711000932,USDC,15.021200,0.000000
0x958E9A16dc337e63C050F26AFDd581518ad3ce48,USDC,0.000000,121.869600
0x958E9cd40f5E4FA00c9f595adE766419d6cFDefA,USDC,15.006000,0.000000
0x958dc34492a67b9EfA8C0da23747e8b4d758F3ea,USDC,30.000000,25.595128
0x958deDE932503DEE40571fE281e02b6B71a263Ad,USDC,137.849480,136.895120
0x959822c803b9324C8DdCe52647494Ca17892aF6B,MAG7.SSI,0.000000,76.059893
0x959822c803b9324C8DdCe52647494Ca17892aF6B,USDC,36.800009,0.000000
0x9599dd12A247CD9127335ff8378f20F1c3f74849,USDC,15.024900,0.000000
0x959dA2aCdb6B32009e6455E73F29caaa34e4DaC6,USDC,15.006600,0.000000
0x95AF291DD29c026CcC7a5c352def20F4Ec499cb4,USDC,35.000000,30.399643
0x95AfF38E74344eb78fCEF495A8aeAa2760Fb4e17,USDC,23.200000,0.000000
0x95BD7fed1a1EAa1E3ce7766a0D93290164093e6c,USDC,854.318590,843.905177
0x95C49C5Cec50F6b280F382170C02238306Bff7DE,MAG7.SSI,35.863412,35.863412
0x95C5207cfdfCFcD2D462a9e987E0fcC6273CE72f,SOSO,51.014558,0.000000
0x95C5cBb2C7Bb0111b735Cc4A40cEB66132e8615B,USDC,36.770853,37.240687
0x95C7577d18880628a7e47A012a7095955A0A6f04,MAG7.SSI,15.013000,0.000000
0x95C7Ab35f555339CeD0a721F6465c4D78c5ab4Ce,USDC,39.000000,38.101174
0x95C95c77bB123701124672d056899222a9109e33,ETH,0.016107,0.015503
0x95Cb77d9ba3938e55d8565e7E09B7b5d6f988dF5,USDC,15.000600,0.000000
0x95Dd65005b13480a0c03a6dF600a69717Bc9A832,USDC,106.172648,102.031803
0x95E1fd3bA516F431B61689e8BF4e5BeDeC7c96d9,USDC,105.405391,101.709382
0x95E504c33dc6b017F378a22F6aD4C1120B44711f,USDC,15.024800,0.000000
0x95E70CEF08AEf19c5658bAd9f726D006aEbfeD90,USDC,15.500000,0.000000
0x95E7e6fB36cB99836AB54F18d4D8DF98847eFDDB,USDC,44.152240,44.956559
0x95E8fC6205c7CD14BbF2Ed571faD8F23e807ee7e,MAG7.SSI,0.000000,75.092307
0x95E8fC6205c7CD14BbF2Ed571faD8F23e807ee7e,USDC,40.845168,0.000000
0x95EBc2013a1feCef14dA90594C95D61AFb0a3249,USDC,15.200000,0.000000
0x95Ed1D28EC780CEc8912ea1870178428A29C3647,USDC,15.020800,0.000000
0x95F757ef148dec3A77B20f91C8D981E5742C4476,SMAG7.SSI,0.000000,81.009239
0x95F757ef148dec3A77B20f91C8D981E5742C4476,USDC,39.070000,0.000000
0x95FC86373A5Ec11EE662c2659F64f66E85dC55c9,USDC,15.055000,11.828165
0x95a1caf63049b67D954a8b88172982771e20203b,USDC,15.040000,11.932087
0x95a97Ab167Dbbd64cD3c71E710dc342fda4950c9,USDC,34.266494,16.180591
0x95aeBE2B624365Ea3D330B873Cb0E3d8BA36d572,USDC,17.228638,17.228638
0x95b01B21aad4a9187F6c7e18F5CD294024eA8150,USDC,39.890153,0.000000
0x95b0669E1EdA37aa29176E7c55c47b2AE3389AE3,USDC,15.002100,0.000000
0x95c2eAb3cc4d42218b33690749baf86d622EAc8f,USDC,15.022800,0.000000
0x95c547796863ed0A6F5BF1f08F791Cf9024549Ee,USDC,58.076999,53.084095
0x95c6915c7cb409Af9D16aC8C45959e7DebbDCAa6,MAG7.SSI,32.130000,0.000000
0x95d8EFe83224D72d7C7c53d781e6Dab31c1485B9,USDC,169.535016,0.000000
0x95e29e36B20077DACB7F9b0EC7B9483f51131e30,USDC,40.000000,41.115819
0x95e342f014CEA0E6a4b69fEdC37C75a9059b9730,USDC,35.943000,0.000000
0x95e6589A43f7fd71B8beC7232768D7DA767794Af,USDC,333.000000,334.780000
0x95eF05fb52eF8bD1635bab4A4F10791309902Ad9,USDC,15.036000,10.930185
0x95ec798B6DDA53d91Cc140F5B295bf2cdFFE0b3D,USDC,39.995600,39.117378
0x95f0c82547a2815dD2f13c149Add0a7A391B9Bf6,USDC,15.190000,11.425839
0x95f0f7Bf443E19c5542361D218e730a886F79D57,USDC,15.007100,0.000000
0x95f559a38d5840C8fa22D7D5658A21f06Ea7502f,MAG7.SSI,0.000000,17.782333
0x95f559a38d5840C8fa22D7D5658A21f06Ea7502f,USDC,9.000000,0.000000
0x95f5798EFb9E2875ac932b015D45161CD6938926,USDC,15.151000,12.823380
0x95f8bc0c932Ae6a35355E01Ca030553D9B26ede4,USDC,15.015200,0.000000
0x95f9cCD2969338417F814cE906Ef3597750F7d06,USDC,25.000000,0.000000
0x9601A41Fe2329d8f4B6C937aA377DB6549397F8F,MAG7.SSI,77.412763,77.412763
0x960258C1D13dFFf0b785C8877D415EEA1211EA9F,USDC,11.137169,0.000000
0x96036fb9ACFAc309c3aE4C5b1BC7dFf90D201092,USDC,16.000000,16.000000
0x96075Bf0615B29a283D155B2c0462487b295Dd3c,USDC,36.592816,30.372324
0x9607A303974f258b134ab70FA11D0369466bbDB3,USDC,15.008800,0.000000
0x96098Fcd41F9241749fca7F8EB862fdB5Afa66A6,USDC,107.948245,103.417985
0x960af215C877d9841B2e8d6Af3C9C54bCdaf5e11,MAG7.SSI,32.210000,0.000000
0x960ba4aeF8375CaefDc495732083E06709532655,USDC,15.019100,0.000000
0x960d0F9d8a12fd146a5797cF510b092af9d05106,USDC,6.587355,0.000000
0x960d3f5B43E8CAA2D0e7F734A78400aF7844801A,USDC,503.247000,498.136000
0x96121ecf39970B7297a3028630a4097662822560,MAG7.SSI,0.000000,79.049833
0x96121ecf39970B7297a3028630a4097662822560,USDC,40.100000,0.000000
0x96128ba9063e9624e5FBA0EDeEd088635FC187E4,MAG7.SSI,15.145600,0.000000
0x9613CaE66796569df8d2A5194D0F9C6C0c9d9550,MAG7.SSI,17.272500,17.255300
0x961466b91BeF6306FA6915A23b9Cd267861D9Cc6,USDC,16.500000,8.028514
0x961A0C5d944B130203F6cF64C650F459f92c1189,MAG7.SSI,75.000000,0.000000
0x961A0C5d944B130203F6cF64C650F459f92c1189,USDC,898.028978,889.175059
0x96214598655F5308bA0DC4b3fE1005500015d3C8,USDC,108.608935,105.455649
0x9627C1A3A878a078F026c8D4b3eAEf9D0Fe75360,USDC,15.016200,0.000000
0x9628AD56ADd437184208E1be116Eff0b0650D3a0,MAG7.SSI,75.630100,75.554800
0x962976B9458A104F7EEB12fDBe9490eBF826eC1d,USDC,109.618254,32.000000
0x962B1579A229970dE291ED0e5cdE08f31450Cdd7,USDC,39.500000,0.000000
0x962C12A2d7176ED0801e1e1F7C4858304dc0E136,MAG7.SSI,77.000000,76.922800
0x962C227b567fF626b4800551a12620afa55efcB1,MAG7.SSI,32.100065,0.000000
0x962D69baEBd9c560580DeC609FD56573aA8C1F96,SMAG7.SSI,2576.811100,0.000000
0x9632604EC39d98ED40B6c61Fd00400E699b48ea0,USDC,15.020000,0.000000
0x96333123854aa57a8246d55b15c878Eb79C7d16d,USDC,200.000000,197.780207
0x96351b52457a9836996D165D15e67290Bf849A33,MAG7.SSI,15.008000,0.000000
0x9635efc7183CDFb1C2B7190b80556695c8564Bc0,USDC,15.020900,0.000000
0x96367035b516BEd0F1100B31cc85898456643bF5,USDC,15.020000,0.000000
0x9637a6E8dC817A2C6648D2d31cFd765a8360B365,SMAG7.SSI,33.800500,0.000000
0x9637a6E8dC817A2C6648D2d31cFd765a8360B365,USDC,311.044661,121.568586
0x9637a6E8dC817A2C6648D2d31cFd765a8360B365,USDT,53.000000,0.000000
0x9637ebDb9f3aEc341B78E69000AC8fb8C85cbD52,USDC,28.678688,15.400000
0x963b0a033105386bDf290444891252b4a7F362c6,MAG7.SSI,0.000000,78.800295
0x963b0a033105386bDf290444891252b4a7F362c6,USDC,40.100000,0.000000
0x963c534b707aa8025df46d53d0999EFb4d29a223,USDC,15.001800,0.000000
0x963c664147f5fa6EEAF79a1782bf603205d6B2c5,USDC,15.017100,0.000000
0x963d87F3cF7B36ABca37eE6356D9e32a89726F2F,USDC,0.000000,39.628610
0x963d87F3cF7B36ABca37eE6356D9e32a89726F2F,USDT,42.401560,0.000000
0x964044A4A45bb0b8F16969748B58D69eb52be149,USDC,36.500000,38.163234
0x96408F4896f2ed03143136bf5d0bC9317478004F,USDC,15.024500,0.000000
0x964144c4fBf35bDf93447592ade1C446D77829ad,USDC,1337.394923,1324.162810
0x9641e56fF9c05Ef7705028e8bacfa1d42B28BC28,MAG7.SSI,0.000000,17.582173
0x9641e56fF9c05Ef7705028e8bacfa1d42B28BC28,USDC,8.500000,0.000000
0x96437aa20723447431e13FaF228EDdC0e77DfA53,USDC,15.001700,0.000000
0x9644Ca77bCba2bf802AbFB069EC593c8D5264b1A,USDC,71.500000,74.000000
0x96475F1D01750Dc6c1983bE975F17FC6C9BE73Bd,USDC,15.105005,0.000000
0x964843036e8bE5797779Ba912a8357EC183c3EE3,MAG7.SSI,75.000000,0.000000
0x964843036e8bE5797779Ba912a8357EC183c3EE3,USDC,867.078756,884.119098
0x964FDF0C3382682876d7dff45C718fE04a29Bbf3,USDC,15.004900,0.000000
0x964b55913A99C3F7c0E9F2e78fb4b752Fd04e3dE,USDC,41.500000,0.000000
0x964c60b6cC181bc8c189D5930Cf1eC8Ca765bc79,MAG7.SSI,15.156100,0.000000
0x96501726335d01F7495d18062AcbC10cf5C5F80f,MAG7.SSI,32.060076,0.000000
0x96509269c5A2845C01075380e7879CB1119044E1,USDC,15.006600,0.000000
0x96513B8471B1ABda9cb226d3febD88799d3d0D89,USDC,0.000000,39.429059
0x96513B8471B1ABda9cb226d3febD88799d3d0D89,USDT,35.700000,0.000000
0x9653E440207a51074A0fbEcA3AB4DFA88655D5Cf,MAG7.SSI,15.078400,0.000000
0x9655E1Ad754ec28fd9016ea075B046f1Fd1C3f1B,USDC,15.017700,0.000000
0x9658c04d9F42529AF7e7167Cb84C9Cc632Fc699A,USDC,114.500500,108.764248
0x965A6258c8D58f025950582c16Fb7f1ef4b0b578,USDC,230.000000,226.299513
0x965C845C0dEE9Ae584328FFff31bfe6344b5c8E6,MAG7.SSI,0.000000,75.102900
0x965C845C0dEE9Ae584328FFff31bfe6344b5c8E6,USDC,40.693726,0.000000
0x965E398Eace3Bc972ed2908D79264e52fbaE21ed,MAG7.SSI,80.000000,0.000000
0x965E398Eace3Bc972ed2908D79264e52fbaE21ed,USDC,0.000000,39.657407
0x965E59B929e2d706274c8e3c64501E56775306a5,USDC,44.100000,0.000000
0x9660FeAc4a72Ed467cf3214a7354faeD2B0aC7Cf,USDC,15.008100,0.000000
0x9661646fF69D72A418Cfce0f8335E3d1C37E9eFa,USDC,15.131000,11.433627
0x96627E1D6b4C13e257281d01101c208218f9aC11,USDC,15.028400,0.000000
0x9666293CC1C5d22D6f293f127c947a0646011573,MAG7.SSI,0.000000,15.477125
0x9666293CC1C5d22D6f293f127c947a0646011573,USDC,15.500000,7.260200
0x966caEEd0C5Fa0829Aa424668273093A86e30A85,USDC,107.331916,104.735378
0x966d2762a365FdA8fB0f706F6221dFc530A6Cae3,MAG7.SSI,0.000000,102.232010
0x966d2762a365FdA8fB0f706F6221dFc530A6Cae3,USDC,51.000000,0.000000
0x966e47DbE81664960ec0E1D51A6cE9e128EB1469,USDC,15.058000,10.108348
0x966f9E871BB045b44BBF779C2c17B6a222cD6CDC,MAG7.SSI,32.120073,0.000000
0x967166657BDaeC03187e4D04De37BbA322f36D92,USDC,13.250122,0.000000
0x96761E29953714Feb02D453612c267c5B4b9B5dB,USDC,39.995600,39.236736
0x967B55364783F06eB10cCd8Cc8e00657F8495A11,MAG7.SSI,353.982603,0.000000
0x967B55364783F06eB10cCd8Cc8e00657F8495A11,USDC,0.000000,70.000000
0x967B9f7ca936d98df2bD1dbEC78310d0e1796355,USDC,37.000000,39.174888
0x967F8d989dE993FcC11010060374682F4b3dEC09,USDC,16.000000,0.000000
0x967f1Fe43437c233B3d1C61Ef931dd5ADd3B0781,USDC,15.006900,0.000000
0x9680652C42f278576C8e47e5a3cd6dB837Ff88D5,USDC,15.030000,0.000000
0x96806f178aaD2D4e6b7456B351199979920b295c,USDC,179.850000,0.000000
0x968B1FC7879a2468ECAdb6Be815F438c23b97467,USDC,36.014891,0.000000
0x968f1d9C0CF221A4a6E696b14836106794F958e1,MAG7.SSI,15.000000,14.978800
0x968f1d9C0CF221A4a6E696b14836106794F958e1,USDC,15.554326,15.554326
0x9694902773269B9871e5978025f84e85Ad578eAd,USDC,55.561359,53.377120
0x9697a2095723Acf9B26cDA1090bc52EE6534C98C,USDC,20.000000,20.000000
0x9697fa518152670f309C9Abd6380B12E90730EfA,USDC,100.000000,54.000000
0x969B41d7F00DA282d434405e31F995dD73031570,MAG7.SSI,21.649965,11.324982
